Sort,Successful,Title,CampaignStory
0.413403423071125,0,Help Mdm Loh to ease her burden & suffering - HJ0264,"Mdm Loh, a senior elderly, comes from the forgotten low income cluster of Singapore has been staying alone in a 1 room rental flat for the past years with her epileptic son and no ..."
0.413734017294939,0,We Give in Solidarity #wegiveinsolidarity,"We Give in Solidarity On the 6th of April 2020, DPM Heng announced that every Singaporean over the age of 21 will receive a Solidarity Payment of SGD 600. Although this is a genero..."
0.417609395856978,0,Save The Orphan Baby Kittens,"The Cat Museum Singapore, a non profit run by volunteers, started rescuing cats and kittens since end 2014, finding good homes for over 350 cats and educating over 100,000 visitors..."
0.418384350250601,0,Build a Home in a Home,"MWS Bethany Nursing Home was built more than 15 years ago. It's dated design is a reflection of the era where housing elderly, often with limited financial abilities, in 'wards' of..."
0.421191228801205,0,[COVID-19] Solidarity +62 Relief Fund,SOLIDARITY (+62) RELIEF FUND: Help us get critical supplies of personal protective equipment to healthcare frontliners treating COVID-19 patients in remote parts of Indonesia. Help...
0.42126022506927,0,Atarah’s Miracle,I am a friend of Baby Atarah’s parents & we want to help the family raise fund for Atarah’s specialized care at NUH NICU. An unexpected pregnancy complication. A premature birth. G...
0.423049087230399,0,Please help my mum for her ovarian cancer,"My mum move to Singapore from India to stay with me 10 years ago, and had been holding a Long Term Visit Pass, providing love and care to my 2 children. She is always the pillar of..."
0.428043798886961,0,Keep Our Addiction Recovery Centre Running!,The Greenhouse is a substance addiction recovery centre for marginalised communities that find it hard to seek help out of a sense of shame or fear of discrimination. We provide co...
0.436384951422908,0,Workout Warriors for Migrant Workers NGOs (2021),"“As long as poverty, injustice and gross inequality persist in our world, none of us can truly rest.” Nelson Mandela

Do you love to exercise and keep fit? Looking for a reason to ..."
0.437262309255113,0,Ever had vision and may not see in the future....,"Overview A Christmas Day born child named Siwakon Phochaweng of age 10 years old had got into an unfortunate accident on the 18th April 2019.

He had a gunshot wound above his righ..."
0.440601244420494,0,Deaf & Everyday Heroes Give Pause To Fight COVID-19,"Let’s take a moment to pause. Imagine ourselves in the shoes of Frontline Responders and Everyday Heroes, AKA our superheroes -

Long hours on their feet, caring for one patient af..."
0.442837466082299,0,Save My Daughter Nabila,"My daughter, Nabila, is 5 years old and she’s suffering from Biliary Artesia. Biliary atresia is a disease of the bile ducts that affects only infants. Bile is a digestive liquid t..."
0.449580114700101,0,Make End-Of-Life Planning Easy and Affordable for Everyone,"My Story of Love & Loss Have you ever faced the loss of a loved one? Like it or not, it’s only a matter of time. For me it happened 6 years ago. What was meant to be a simple graft..."
0.463205872013709,0,Take my solidarity payment. Others need it more #wegiveinsolidarity,"Background After the Solidarity Budget announcement, the wife and I looked at each other and said ""We don't need it, others need it more"". So here we are putting our hands to the p..."
0.463434615395963,0,Please Help My Father Mr Wan Chin Hay,"My name is Rachel and I would like to seek help on behalf of my father, Mr Wan Chin Hay. I am trying to raise funds for my father as he needs to frequent the hospital and our famil..."
0.463616240059742,0,Please purchase our fundraiser and lend a helping hand to our beneficiaries!,"Our fundraising event is aimed towards 2 things: To gather funds for our single mothers and low-income families. SHG also aims through this event to provide a platform for the community to come together and network while raising funds towards a common goal!

Your contribution will mean that our beneficiaries can continue to upskill, learn and connect with others. 

At the same time, you will learn tips on how to sustain a business during Covid-19 from our guest speaker! You will learn tips on how t cope with uncertainties during this pandemic! And stand a chance to win prizes up to $185 too during our raffle draw!

All of these efforts are done to achieve 1 goal: To be able to support our beneficiaries' upskilling journey. We need your help to achieve this goal. Register for the event today!

Purchase out tickets here! https://bit.ly/3bbRXeI"
0.464703066183252,0,Help Fendy Beat Rare Disease,"Fendy, 34 years old this year, and his wife Fannie, came from the average income family in Jakarta, Indonesia. It all started when Fendy was having regular nausea and not eating pr..."
0.467163049535234,0,this little thing called love,"Baby Bao was diagnosed with Sarcoma Cancer when she was 4 months old. Sarcomas are rare but aggressive tumours arise from a primitive tissue subtype known as mesoderm, and can thus..."
0.468058686242821,0,Kidney Dialysis Foundation (KDF) Charity Ride 2019 - JK,"On 10th-14th January 2019, I will be one of the fund-riders embarking on the 6th KDF Millennium Ride, an annual endurance ride of 1000KM from Malaysia to Singapore, in a bid to rai..."
0.46943381832084,0,Help Uncle Muhamadsjah To Recover,"Uncle Muhamadsjah has only one daughter, Yani, and she’s based in Singapore while he’s in Batam Indonesia.

He came to visit her recently and unexpectedly, he collapse and had to b..."
0.472788393306534,0,(GM) Will You Help To Make a Difference In Their Lives?,"Dear Donor,

This year has been difficult with the world affected by Covid-19. In Singapore, vulnerable individuals and families have been most affected and many have come to the R..."
0.480701671045439,0,My name is Sijia and I’m born premature,"Hi there, My name is Huang Sijia, and I was born on 7th July 2017, prematurely at 25 weeks. My birth was quite complicated, as when my mom had me, my lung and organs had not fully ..."
0.481456127371045,0,REACH Charity Run 2021 - Mission: MOVEleur,"REACH Charity Run 2021: Power UP! 50,000 KM Challenge is a virtual charity run/walk to help raise funds for REACH Community Services. Through the run, REACH hopes to empower vulnerable youth to fulfil their potential through the collective act of clocking 50,000 KM either by running or walking. This challenge will be free-to-join to attract a large number of participants; young and old in raising awareness about the challenges posed on today's youth especially those who are being marginalized.

Hello! We are Project Eleur 2021! A student-initiated VIA Project working with REACH Youth Service in their efforts to support the at-risk youths in Singapore! By donating you will be helping the countless number of youths under REACH Youth Service! So what are you waiting for? Help out today!

REACH serves the
- Low income, needy and vulnerable individuals & families
- Underprivileged children and at-risk youths-
- Distressed couples losing trust in marriage, or stuck in fractured family relationships
- Poor, socially isolated, helpless seniors and their caregivers
- Persons with mental health issues such as anxiety and depressive disorders

Last year REACH served more than 3,500 service users. With your donation, we can
continue to bless the Least, the Lost and the Lonely in the community. Please support and
donate now.
Thank you!REACH Charity Run 2021 - Power UP! 50,000km Challenge Is organised by REACH Community Services for our youths by activating their strength and fulfilling their potential regardless of their life circumstances through a collective endeavour of running 50,000km as a supportive community. Through the campaign, we also aim to raise $250,000 through corporate sponsorships and donations to sustain and grow REACH's work in helping the Least, the Lost and the Lonely in the community.

The Virtual Run is happening from 13 Nov till 12 Dec 2021. Here is how you can be part of the Run:

1 - Donate generously at bit.ly/reachfundraising

2 - Sign up for the Run for free at bit.ly/reachcharityrun2021 with the option of getting exclusive commemorative coin for only $30

3 - Share this Run with your friends and family via Facebook/ Instagram

#SGCares #GivingWeekSG #CityOfGood"
0.48392476517921,0,Buy a $3 meal for needy elderly,"Everything that is done in this world is done by hope.

Hi everyone! We hope to seek your support and donations for Hopes in Meals. 

Through Hopes in Meals, we have met people ..."
0.486719325883304,0,“15km for 15 days for Decent Homes”,"Thank you for visiting my fundraising page! I hope you will support me in my cause by making a donation.

Donating is really simple and secure. The money will directly go to Habita..."
0.487082677846038,0,Help Emelyn Tagarda Gambito,"Emelyn comes from a small province of Guimaras, Philippines.  She is 32 years and she is a single parent with 4 children aged 14, 13, 10 and 8.She came to work in Singapore on 3 Ja..."
0.487464746810974,0,Let's Fight Cancer With Abhee,"Our Cry for Help: Abheelash, or lovingly called Abhee will be turning 13 years old on 8th March . After scoring 6As in his UPSR exams (SJK (C) Wu Teck Klang), he was excited to att..."
0.489544847985407,0,Join TeamBHP's cycling for Ride for Rations 2021,"This year marks Ride for Rations (RfR) 11th anniversary and is challenging you once again to help put an end to hunger. Due to COVID-19, the traditional ride from Malacca to Singap..."
0.495828676879003,0,Help Sonia beat leukemia,"If you were a parent, what would you do to give your child a chance at a longer life?

Unfortunately, this is a question that Mr.Rafiq and Mrs.Raseda have to ponder as they have ju..."
0.499123949298368,0,"He and his twin brother both have serious medical conditions, but he’s alone in Singapore now because there wasn’t enough money to treat them both.","Baby Tuan Anh was born in Ngh? An province in north-central Vietnam in January this year, one of two twin boys. Both babies were born with serious health issues but Tuan Anh’s bein..."
0.506413910228936,0,NUSSU Rag & Flag 2020,"Let's hear from some of our Social Service Agencies (SSAs)... Asian Women’s Welfare Association (AWWA) ""AWWA is into our 50th year of serving children with special needs, people wi..."
0.506681864478606,0,Commemorative Photobook - CDC,Middleton Hospital was opened in mid-1913 to address the growing need for a proper facility to manage infectious diseases in Singapore. It was absorbed into Tan Tock Seng Hospital ...
0.507115515101396,0,NUS RC4 Flag,"Circuit Breaker (Lockdown) period has seen a 22% increase in Domestic Violence Cases As a result of Covid-19, governments around the world have started implementing Lockdowns; in a..."
0.511276990796605,0,ACRES Charity Gala,"Thank you to each and everyone of you who donated and purchased a ticket/s. TICKETS HAVE BEEN SOLD OUT. Please consider making a donation, because every dollar you donate will go d..."
0.5170918292519,0,Our Baby Warrior Now A Baby ANGEL ??,"I Am Tyler, a 4 months happy baby boy. At the age of 3 months, I started to feel sick  and having seizures. My mom who was so worried about my condition took me to the hospital for..."
0.51763457599056,0,Fundraising Appeal for Leukaemia Treatment & Transplant,"I am appealing for your help. I have recently been diagnosed with Acute Myeloid Leukaemia (AML), an aggressive form of leukaemia. My family needs financial support for the medical ..."
0.534266119036352,0,Give baby Jayden a fighting chance,Baby Jayden is only 2 years old and is recently diagnosed with high-risk neuroblastoma cancer. I am a personal family friend and would love to help baby Jayden with treatment costs...
0.540028540597082,0,Save 12 Year Old Boy Cheng Fong,"Cheng Fong is an active boy who stands at 1.6 meters at the age of 12, and his favorite game is playing basketball. In early July, Cheng Fong has contracted fever at his home town ..."
0.54118789704344,0,Please support my extremely premature son,"Please support our premature baby I am Priyanka, from India and living in Singapore for the past 10 years. I was pregnant and was undergoing a healthy pregnancy until one day, sudd..."
0.542628257241789,0,KDF Millennium Ride 2019,"KDF Fund-Rider (/ke? di ?f 'f?ndr??d?/) Noun A person whose job or task is to: 1. Seek financial resources from friends, family and good Samaritans to aid needy dialysis patients s..."
0.545786683682768,0,Raising Fund for My Dad's Medical Bill,"I am a single mom of 2 children aged (10 & 4). I am a Singapore PR citizen, while my elder son is a PR citizen & my younger daughter is on dependent pass. My husband has passed on ..."
0.553519616071726,0,We The Good - in support of AWWA,"We The Good - We support those doing the good work where it really counts, bringing the most crucial fundraising initiative together in one space. Be The Good"
0.559776069544006,0,"Murugan Kothalam, gone too soon!","You don’t know love until you’ve carried a child, you don’t know pain until you’ve lost a child. October 15th 2020, was a day just like any other. But for one family this day turne..."
0.560903357905151,0,Help Children Thrive and Grow! #CanossavilleDigitalFund,"Your GIFT creates REAL Impact!

Meet Rebecca (not her real name), one of the many students who benefit from the services offered at Canossaville Student Care (CSC). Her parents strive daily to make ends meet and are not able to provide the necessary guidance and supervision Rebecca requires at home after school.

Having Rebecca enrolled at CSC provides a safe and conducive environment for Rebecca to thrive. She receives the necessary support to learn and complete her homework. Thanks to the services provided by CSC and emotional support provided by the school to Rebecca and her parents, the situation at home and their relationship has also improved.

Canossaville believes that a holistic approach of care for the whole family will lead to sustainable positive change, and transform their lives for the better. With your help, we can support more families like Rebecca's. 

---
This impact story is part of Canossaville's Digital Fund Campaign. In response to our recurring needs in this area, the Canossaville Digital Fund is designated towards the purchase of digital equipment such as interactive smartboards and iPads, and their accompanying accessories and applications. Specific for our children with hearing loss, the fund will also be used for audio and equipment needs that support assessment and intervention.

Thanks to the support of Tote Board's enhanced fund-raising programme, all donations to this fund, will be matched with an additional 40%!Technology plays a huge part in empowering our children with severe to profound hearing loss. 

Children with hearing loss need more intense and intentional literacy instruction from the early years and throughout their development pathways for literacy acquisition.

Through iPad applications such as Proloquo2Go, our students who have difficulties with speech can finally find a voice to easily and more confidently communicate with others, especially with their families.

Other digital devices such as interactive smartboards allow our teachers to engage students especially those with hearing loss and other learning difficulties, more effectively and efficiently during lessons. It creates opportunities for students to practice collaboration and fosters closer interaction with the lesson materials. Multimedia content are also especially effective at keeping students engaged during class.

In response to our recurring needs in this area, the Canossaville Digital Fund is designated towards the purchase of digital equipment such as interactive smartboards and iPads, and their accompanying accessories and applications. Specific for our children with hearing loss, the fund will also be used for audio and equipment needs that support assessment and intervention.

Thanks to the support of Tote Board's enhanced fund-raising programme, all donations to this fund, will be matched with an additional 40%!

Grant our children the gift of communication today!"
0.565627316511048,0,SBFC E-Flag Day 2021,"Why we raise fund? SBFC's annual Flag Day has been a vital fundraising event to raise funds to sustain our operation. COVID-19 pandemic still casting its shadow in 2021, we are not..."
0.56989665824411,0,Give Remy A Chance To Recover,"Our 49-year-old dear helper Remy has been with our family for almost 3 years.  She is much loved and has been looking after our two children aged 5 and 3 years old, and was looking..."
0.577297110208238,0,"Our vision is to eliminate poverty through education, one student at a time.","Akaraka Ltd is a non-profit organization that is helping underprivileged young adults who are the best and brightest to continue in pursuing their dreams and goals. In Akaraka we believe that education is a gift that should not be deprived from our younger generations.
Through your generosity and kindness, we have sponsored more than 400 tertiary students who are unable to continue their education due to family or financial circumstances. 

Our goal is to be able to fund 10 underprivileged Singaporean young adults receive a tertiary education through the financial support that will be used for funding tuition fees for a formal classroom education including vocational studies, and/or non-tuition costs such as living expenses, books and materials. 

100% of the proceeds will be used to fund the students education"
0.587731353750645,0,Help Hubei Hospitals Fight Coronavirus in China,"Global law firm DLA Piper has seven offices throughout Asia. Over the past few weeks, we have been working to support local communities following the developing outbreak of coronav..."
0.590908875660977,0,REACH Charity Run 2021 - Lorbert Tay,"This November to December, I am running as part of 50,000km challenge for REACH Charity Run 2021!

You can encourage me in this mission by:
1. Donate generously to support my campaign.
2. Join me by signing up as a runner at bit.ly/reachcharityrun2021
3. Help spread the word. Reach out to your network of friends and associates. Encourage them to donate to my campaign.
4. Start your own campaign to support the REACH Charity Run 2021.

More information about REACH Charity Run can be found at
https://www.reach.org.sg/fundraising/

Thank you!"
0.592247111209182,0,Save Myanmar Lives,"We can’t breathe… 10 MINUTES. That is approximately the amount of time taken for us, humans, without oxygen to die. It takes less than 2 minutes of your time and a small kind gestu..."
0.593560634534722,0,Project Love: Building a sanctuary for children with cancer,We intend to turn our centre at Blk 2 Eunos Crescent to a children daycare sanctuary. It will be a haven for children who are affected by cancer to play and rest in a safe and fun ...
0.594004436660904,0,"Please help my 67 y/o mother, who only has a 50-50 chance of living, to be able to spend time with her grandchildren again","Dear Friend, If you're a fellow mother or grandmother, please do read on and consider helping us... My name is Emie, and I am appealing to you to help save my 67 year old mother, G..."
0.596435247164278,0,Singapore Cancer Society - TalkMed Relay For Life 2020,"Singapore Cancer Society - TalkMed Relay For Life 2020 Relay For Life (RFL) 2020 Cancelled

At Singapore Cancer Society, your health and safety is of paramount importance to us.

T..."
0.596860677191904,0,Urgent Help For Jesty's Medical Treatment,"Dear Donors, Jesty is a 9-year old girl from Indonesia Batam, suffering from serious cancerous tumor. (Please refer to the picture above.) Due to the severity of her condition, the..."
0.598961851754429,0,Beyond Limits 2: Frozen Edition,"Beyond Limits: Frozen Edition | In Support of Singapore Cancer Society | 8th - 19th December 2019

We have taken on the relentless Gobi desert, and you gave generously. This year, ..."
0.601755610356721,0,Help save my sister Karissa from lymphoma cancer,"Karissa Blanche Sauva She is a 23-year-old girl with full of dreams with her life ahead of her. She had been working for 2 years already in Dubai, UAE to help our single mother wit..."
0.61039863648766,0,Bring my dad home,"Hello eveyone.. My DAd is diagnosed with Brain Hemorrhage.. Leaving him to be in coma condition. He is on currently at Bed 23, Level 2, ICU, Neurosurgery Ward of Cho Ray Hospital l..."
0.610589297457381,0,Help Baby Adiva get a New Liver,"My name is Yunita, I'm a working mother of Adiva Savina (2yr) residing in Palembang, Indonesia.

My ordeal started in Mid February 2018, 2 weeks after Adiva's birth. When I see som..."
0.615161772723193,0,Give Hope To Trong Khanh,"Trong Khanh was an active young man, attending 2nd year University in Ho Chi Minh, and lead an active lifestyle playing basketball and football, till he was stuck down suddenly wit..."
0.617881353562771,0,Education To Support my family and myself,Your family or your future? This is the hard choice Jia Wen has to make. Jia Wen is the youngest child in her family. She is now in her first year at Singapore Institute of Managem...
0.618382836385927,0,Save My Mother Maria,"My name is Dona, and I’m here in Singapore on long term visit pass with 2 of my children to be with my husband, who is a PR in Singapore. My mother came from India to visit us, and..."
0.628293438332599,0,Help Pumpkin Fight Rare Disease,"My son is Huynh Nhat Anh (Pumpkin), born in 2016, at Binh Duong, Vietnam, he suffers from a serious disease known as Hemophagocytic Lymphohistiocystosis (HLH), a rare disease and a..."
0.63255917311533,0,"[Urgently Needed] $10,000 for 1,000 Meals To Feed Low-Income Families","Dear Friend Will you donate $10 for one meal today? We have over 1,000 residents from over 470 households whom we would like to send meals to. This will be in partnership with The ..."
0.632794017333625,0,give Frengky a chance!,"My name is Frengky, 43 years old. I want to raise funds for my treatment. Because I am unable to further fund my treatment, my illness is: GIST CANCER (Gastro Intestinal Stromal Tu..."
0.633203897066779,0,Fighting Against the 2019-nCoV Emergency in China,"NUS MBA Student-Led Fundraising Initiative for Fighting Against the 2019-nCoV Situation in China | OUR CAUSE | As NUS MBA students-led initiative, we would like to seek your genero..."
0.633386129050992,0,[Lions Befriending Walk 2019] Sponsor a senior at $50,"Lions Befrienders (LB) will be holding its Lions Befriending Walk 2019 in support of our beneficiaries, the lonely and vulnerable seniors who have zero or minimal family support. A..."
0.635056555394724,0,"I Want To Live, Please Help Me!","Most of you might have read my story recently on the news about being ill-treated by my domestic helper that left a suction cap in my throat for about 12 hours, if not, here’s the ..."
0.635278045869481,0,This 10-year-old boy needs your help to survive,"""Binh Minh is a wonderful boy from a lovely family. Despite the intensive chemotherapy, he is always happy and cheerful, taking each therapy in great strides. His father always gra..."
0.638547364202702,0,Help Madam Leong With Her Medical Fees,"Madam Leong’s story was recently featured on Storm and Lian He ZaoBao, for her liver failure, and if you had missed it, here’s the link: https://www.zaobao.com.sg/znews/singapore/s..."
0.64235758046331,0,Help Us Create the COVID-19 Prevention and Treatment Graphic Novel,"Help us complete the COVID-19 Prevention and Treatment Graphic Novel! On March 27 2020, the United Nations announced a GLOBAL CALL TO CREATIVES: An Open Brief from the United Natio..."
0.644169183431275,0,"Prasanth Ganesan; words left unsaid, things left undone","He always had a smile on his face. He had a kind demeanor, was well-liked by his friends, colleagues and supervisors. He was diligent and hardworking and never the cause of any tro..."
0.646396021544606,0,save my wife life from cancer,"I am confused, desperate and lost. I really don’t know what to do. I am still silently crying out loud - won’t anyone help me to save her life”. This is the heart wrenching plea of..."
0.653476004174797,0,Ride For Rations 2021: Raising Funds By Raising Our Mileage!,"""What's for breakfast?"" ... is how we greet each other on our regular rides, and we hope to help answer that question for disadvantaged families who have been adversely affected by..."
0.653803580629162,0,"Sulawesi - We Care, The Gift of Meals",Thank you for visiting my fundraising page! I hope you will support me in my cause by making a donation. Donating is really simple and secure. The money will go straight to Free Fo...
0.654835527097279,0,Help Subhash And His Family,"Subhash work as an engineer in Singapore for many years, leaving his wife and 4 year old boy in India, where he usually goes home for visit whenever possible, but till Covid struck..."
0.654956692096433,0,YEN’S FIGHT FOR LIFE,"YEN’S FIGHT FOR LIFE 
#FightWithYen #YensFightForLife #YensLifeMatters Hello everyone!

Earlier this year, our dearest Rheena, fondly called as Yen, was diagnosed with a type of ca..."
0.656568735128311,0,Please help my mum diagnosed with HER2-positive Breast Cancer,"Hi, I am Shari, daughter of Jaya Kumari who has been diagnosed with HER2 Breast Cancer in November last year.  She had signed up for a volunteer program and as part of the routine ..."
0.657160723883555,0,Please help save 14 y/o Josef from brain abscess,"Dear kind person,

My 14-year-old brother, Josef, was brought to the hospital on November 3 due to severe headache, nausea, vomiting and mild seizure. He went through a CT scan tes..."
0.667098154261838,0,Trend Micro Raises Funds For Laos,"Dear Trenders, On July 24, 2018, a dam collapsed in the Attapeu Province, Laos, killing hundreds while thousands are still missing, in addition to the thousands of families displac..."
0.66730068468081,0,Please help baby Soumith for his liver transplantation,"Baby Soumith needed a liver transplantation to get survived My name is Lavnya, I am here to raise funds for my 1.8 years old son's Liver Transplantation. Who is suffering with chro..."
0.677228207680182,0,Fuel Joy 2019,"In 2018, the nine members of Freedom Yoga team ran the OSIM Sundown Marathon (a mixture of distances) and raised over $10,000 for the children at Make-A-Wish Foundation through our..."
0.682038746856859,0,Fight On With Gabriel,"My only 8 years old son, Gabriel Vincent Sabedra, an 8 yr old boy was diagnosed with a malignant brain tumor (Medulloblastoma). This started when he shown sign of loss of balance a..."
0.68720860888793,0,Lights for Auntie Lee (Dollar Matching Campaign),"With lights in her room, she can see the vibrant colours of her creation throughout the day. Your donation is multiplied! This campaign is supported by the *Tote Board's matching g..."
0.68935552515194,0,Support Troubled Youths & Families,"Life Transfiguration Program (LTP) 

Beneficiaries (Public / Low/ Pro-Bono):
Youth with Pending Criminal Cases with poor family background
Single parent family background 
Youth without parent 
Troubled students from schools 

The LTP is the holistic signature programme as part of the case management and mentoring process with clients. Apart from the provision of professional social services, the LTP includes assessments such as the Youth Level of Service, Behavioural Consultancy, and Timeline Therapy.

Apart from the provision of immediate intervention services, we also offer mentoring and life coaching services by certified counsellors, para- counsellors, and life coaches. These services are offered to prevailing clients, former clients & families.

Programme includes:

- Regular Smokerlyzer Test - (Underage smoker) 
- Regular Alcohol Breathelyzer Test - (Underage drinker) 
- Life-mentoring (Individual follow up) 
- Individual Counselling
- Family Counselling
- Mediation services 
- Personality Assessment 
- Day-care service (case by case) 
- After-Care follow up services 
- Career coaching 
- Job Recommendation 
- Community Services 

Training Methodologies : 

1. Lecture/Explicit Teaching
2. Group Discussion / Circle Time
3. Video/ Other Media
4. Activities
5. Mentoring Framework
6. Community Volunteer Works"
0.689611278325968,0,Save Blessings Medical Fund,"Charming and Calvary need your help to fight canine cancer. Both our beloved dogs are diagnosed with aggressive oral melanoma.

Some of you may remember in January this year, we po..."
0.690858820040617,0,Support Troubled Youths & Families,"Life Transfiguration Program (LTP) 

Beneficiaries (Public / Low/ Pro-Bono):
Youth with Pending Criminal Cases with poor family background
Single parent family background 
Youth without parent 
Troubled students from schools 

The LTP is the holistic signature programme as part of the case management and mentoring process with clients. Apart from the provision of professional social services, the LTP includes assessments such as the Youth Level of Service, Behavioural Consultancy, and Timeline Therapy.

Apart from the provision of immediate intervention services, we also offer mentoring and life coaching services by certified counsellors, para- counsellors, and life coaches. These services are offered to prevailing clients, former clients & families.

Programme includes:

- Regular Smokerlyzer Test - (Underage smoker) 
- Regular Alcohol Breathelyzer Test - (Underage drinker) 
- Life-mentoring (Individual follow up) 
- Individual Counselling
- Family Counselling
- Mediation services 
- Personality Assessment 
- Day-care service (case by case) 
- After-Care follow up services 
- Career coaching 
- Job Recommendation 
- Community Services 

Training Methodologies : 

1. Lecture/Explicit Teaching
2. Group Discussion / Circle Time
3. Video/ Other Media
4. Activities
5. Mentoring Framework
6. Community Volunteer Works"
0.691212040451074,0,Help Us Empower Youths to Take Decisive Action for a Sustainable Future By Swapping a Coffee!,"At GCNS, we believe in nurturing future business leaders to co-create a better world: through learning, volunteer and career development opportunities.

With less than ten years to meet the UN's 2030 Agenda, we ask you to take decisive action with us in empowering the next generation.

Turn your morning cup of coffee into an act of kindness. Swap a coffee in support of our cause.

Your donation will help support our youth programmes such as the GCNS Sustainability Internship Programme (SIP), GCNS Youth Forum and the GCNS Youth Alliance, which give future change makers learning and career development opportunities for shaping a better, kinder world."
0.693889148941214,0,Support Boccia Para Athletes,"Hi my name is Yurnita, coach for para sports named Boccia, a precision ball sport played by persons with physical disabilities. I have been coaching Boccia athletes for 10 years.

Boccia has improved and empowered people with disabilities. It is a game that has been proven to help para athletes develop essential life skills, responsibility, innovation and communication.

Boccia athlete Jeralyn Tan said,

Boccia has improve my quality of life. I wish to inspire other people with disabilities through para sports.

Due to some regulation changes in Boccia, we need to repurchase licensed Boccia equipment's for trainings and competitions. These are quite costly at approximately USD$750 per set (approximately SGD$1000 )

The Singapore Disability Sports Council (SDSC) has kindly set aside some funds for this purpose, but we hope to acquire more sets and increase the number of participation of Boccia athletes participating in training and in competitions.

Hence, I am helping to set this campaign to raise funds for purchase of new licensed balls and increase the number of participations of Boccia para athletes in international games.

All donations here will be channeled 100% towards SDSC for the Boccia team. SDSC will apply to get donations matched dollar-for-dollar under the One Team Singapore Fund, administered by the Ministry of Community, Culture and Youth.

No amount is too little. Reach out and support our para-athletes to achieve their dreams!

Thank You!"
0.696941151115354,0,Food Bank x GobblerCo New Year Bundle,"This festive season, we are partnering with GobblerCo, a social enterprise selling discounted groceries that was founded in 2010. 
Their mission is to offer very affordable groceri..."
0.700782097483752,0,"Abandoned by her parents, Liling won't get the chance to fight for her life. Unless we all help her now.","Her parents abandoned her, but we won't. Let's get liling the life she deserves ! Liling (??) is my housemate in Chengdu, China. She lives with her grandma and her dad in a single ..."
0.701926132840834,0,Donate a meal today! (activpayroll x FFFA),"As the year comes to a close, the team at activpayroll gives back to the community in celebration of the spirit of giving."
0.703078889189731,0,Crisis Myanmar - Help the Hungry,"Help to Buy Rice and Basic Cooking Necessitates Food Distribution at Yatha Village, Mingyan Township on 9th June 2021- 650 Families (Funds collected via GIVE.ASIA campaign) Hello A..."
0.704972126755807,0,6 Months Infant With Hydrocephalus,"Baby Minh Hoang is only 6 months old, and the poor boy had contracted Hydrocephalus. Hydrocephalus is a condition in which there is an accumulation of cerebrospinal fluid (CSF) wit..."
0.714285834368685,0,LEX'MAS Art Sale - #09 Kampung Memories SGD100,"LEX'MAS Art Sale - #9 Kampung Memories
Price: $100.00 ((Please enter donation amount of at least $100 to purchase this painting)
Medium - Batik

Name and Profile of Artist: Dave, 10 Year Old Male

Artist Statement: My grandparents often share stories about living in kampungs, where doors were never locked and neighbours often visited each other. What a simple life!

Note - If the amount has already been raised by another donor, it means that the painting has been sold and is no longer available. Kindly select another painting via the platform.

We also welcome a direct donation to our charity without any purchase of art piece."
0.716386806211952,0,Please help Heart patient Anik with Ruptured Aorta,"Please help heart patient Anik with ruptured aorta. Anik Seyowati is my elderly parents’ helper from Indonesia. She is 38 years old, a mother of 4 children (age 15, 14, 11, 8). She..."
0.716527273654116,0,Help Cassie Fight Stage 4 Neuroblastoma Cancer,Cassie was a joyful 3 year old toddler with full of life and energy until she was hit with a severe case of Stage 4 Neuroblastoma Cancer recently. There’s no advance symptoms for h...
0.725428219485701,0,MDAS 20th Anniversary Charity Virtual Gala,"This year, the Muscular Dystrophy Association (Singapore), MDAS in short, is commemorating our 20th Anniversary. From our humble beginnings to building a community that transforms ..."
0.728098151859044,0,Help my father fight against broken bone and lung infection,"Pre-existing condition: My name is Irvan. I grew up in a small family from Indonesia but I am currently pursuing my education and research career in Singapore. In 2015, my father, ..."
0.729786424337991,0,Please Help ARTZEL to fight severe communicating hydrocephalus with post infection and tuberculosis meningitis,"Hello, my dear sisters and brothers by heart. A sweet and adorable 1 year and 7month baby named  Artzel Arcenas from the Philippines is knocking your precious and generous heart fo..."
0.730041328796198,0,Help Baby Faith fight through her premature birth,We are migrant parents (Indian-Filipino) to our premature first baby born unexpectedly at 27 weeks in Singapore due to placenta abruptio (a life-threatening pregnancy complication ...
0.73483953876365,0,Save the Orphan Baby Kittens - 100 Days of Hope 2018,"Over the next 100 days or so, we will be working really hard to raise $1 million for a down payment of a permanent home to continue doing our work of ""Sharing Love & Saving Lives""...."
0.735481791420733,0,Help Premature Baby Radhav,"Please help support my Very Premature son in NICU Hello, I am Deeksha. My husband and I have been working in Singapore for the past several years.  

We have been married for 4 yea..."
0.73607971380496,0,Pushing limits: Dr William Wan's 73rd birthday push-ups for social good,"While keeping active at home during the circuit breaker period, Dr William Wan challenged his followers to commit to 5 push-ups each day, adding 1 more push-up every other day for ..."
0.742580822302587,0,Help Maudy With Her Neuroblastoma,"With 1 Kidney Remaining Maudy Against Nerve Cancer (Neuroblastoma) !! ""At only 3 years old, Maudy underwent a severe test due to her nerve cancer. Countless times the operation was..."
0.747824449351316,0,Urgent Donation Request for Selva Home For The Special One,"Dear donors, Will you help The Selva Home to raise fund for many unwanted handicapped orphans during this difficult time? The Selva Home is located at No 62 A Jalan Omar, Pekan Jab..."
